sido_code,sigungu_code,emd_code,week_type,velocity_CG_AVRG
35000,35020,3502071,weekday,15.89
35000,35020,3502072,weekday,21.86
35000,35020,3502073,weekday,24.8
35000,35020,3502074,weekday,18.7
35000,35030,3503011,weekday,24.65
35000,35030,3503031,weekday,25.43
35000,35030,3503032,weekday,25.85
35000,35030,3503033,weekday,26.74
35000,35030,3503034,weekday,41.15
35000,35030,3503035,weekday,25.13
35000,35030,3503036,weekday,27.97
35000,35030,3503037,weekday,24.56
35000,35030,3503038,weekday,27.39
35000,35030,3503039,weekday,35.54
35000,35030,3503040,weekday,24.1
35000,35030,3503041,weekday,26.47
35000,35030,3503042,weekday,23.17
35000,35030,3503043,weekday,22.89
35000,35030,3503044,weekday,22.55
35000,35030,3503051,weekday,16.03
35000,35030,3503053,weekday,22.7
35000,35030,3503055,weekday,18.32
35000,35030,3503057,weekday,19.86
35000,35030,3503058,weekday,17.15
35000,35030,3503059,weekday,17.27
35000,35030,3503061,weekday,16.44
35000,35030,3503062,weekday,20.31
35000,35030,3503065,weekday,18.07
35000,35030,3503066,weekday,16.95
35000,35030,3503069,weekday,20.49
35000,35030,3503070,weekday,17.83
35000,35030,3503071,weekday,16.62
35000,35030,3503072,weekday,17.21
35000,35040,3504011,weekday,25.12
35000,35040,3504031,weekday,23.45
35000,35040,3504032,weekday,35.47
35000,35040,3504033,weekday,24.74
35000,35040,3504034,weekday,24.84
35000,35040,3504035,weekday,28.83
35000,35040,3504036,weekday,22.63
35000,35040,3504037,weekday,31.79
35000,35040,3504038,weekday,29.61
35000,35040,3504039,weekday,30.04
35000,35040,3504040,weekday,26.25
35000,35040,3504041,weekday,24.29
35000,35040,3504042,weekday,36.7
35000,35040,3504043,weekday,35.26
35000,35040,3504044,weekday,31.14
35000,35040,3504051,weekday,20.67
35000,35040,3504052,weekday,20.4
35000,35040,3504053,weekday,25.12
35000,35040,3504054,weekday,17.14
35000,35040,3504057,weekday,21.06
35000,35040,3504058,weekday,29.41
35000,35040,3504059,weekday,27.5
35000,35040,3504060,weekday,21.94
35000,35050,3505011,weekday,31.6
35000,35050,3505031,weekday,32.82
35000,35050,3505032,weekday,32.22
35000,35050,3505033,weekday,32.14
35000,35050,3505034,weekday,29.63
35000,35050,3505035,weekday,30.51
35000,35050,3505036,weekday,43.58
35000,35050,3505037,weekday,41.07
35000,35050,3505038,weekday,29.04
35000,35050,3505039,weekday,23.16
35000,35050,3505040,weekday,27.9
35000,35050,3505041,weekday,35.6
35000,35050,3505042,weekday,27.6
35000,35050,3505043,weekday,28.71
35000,35050,3505044,weekday,38.56
35000,35050,3505045,weekday,35.81
35000,35050,3505051,weekday,20.1
35000,35050,3505052,weekday,18.08
35000,35050,3505054,weekday,23.02
35000,35050,3505055,weekday,17.44
35000,35050,3505056,weekday,26.11
35000,35050,3505057,weekday,24
35000,35050,3505059,weekday,28.12
35000,35060,3506011,weekday,26.95
35000,35060,3506031,weekday,34.52
35000,35060,3506032,weekday,22.42
35000,35060,3506033,weekday,26.21
35000,35060,3506034,weekday,30.8
35000,35060,3506035,weekday,25.54
35000,35060,3506036,weekday,26.12
35000,35060,3506037,weekday,37.51
35000,35060,3506038,weekday,33.03
35000,35060,3506039,weekday,27.37
35000,35060,3506040,weekday,28.69
35000,35060,3506041,weekday,34.42
35000,35060,3506042,weekday,27.59
35000,35060,3506043,weekday,29.61
35000,35060,3506044,weekday,31.82
35000,35060,3506051,weekday,21.66
35000,35060,3506052,weekday,26.13
35000,35060,3506054,weekday,22.52
35000,35060,3506058,weekday,22.62
35000,35310,3531011,weekday,23
35000,35310,3531012,weekday,22.43
35000,35310,3531013,weekday,29.54
35000,35310,3531032,weekday,54.95
35000,35310,3531033,weekday,29.62
35000,35310,3531034,weekday,35.78
35000,35310,3531035,weekday,28.61
35000,35310,3531036,weekday,26.65
35000,35310,3531037,weekday,25.91
35000,35310,3531038,weekday,30.06
35000,35310,3531039,weekday,38.87
35000,35310,3531040,weekday,40.4
35000,35310,3531041,weekday,45.76
35000,35320,3532011,weekday,36.74
35000,35320,3532031,weekday,35.08
35000,35320,3532032,weekday,47.8
35000,35320,3532033,weekday,41.42
35000,35320,3532034,weekday,43.67
35000,35320,3532035,weekday,35.22
35000,35320,3532036,weekday,38.69
35000,35320,3532037,weekday,31.08
35000,35320,3532038,weekday,34.79
35000,35320,3532039,weekday,45.8
35000,35320,3532040,weekday,48.54
35000,35330,3533011,weekday,33.63
35000,35330,3533031,weekday,32.29
35000,35330,3533032,weekday,34.94
35000,35330,3533033,weekday,35.62
35000,35330,3533034,weekday,31.5
35000,35330,3533035,weekday,38.99
35000,35340,3534011,weekday,29.6
35000,35340,3534031,weekday,33.54
35000,35340,3534032,weekday,38.64
35000,35340,3534033,weekday,43.11
35000,35340,3534034,weekday,39.23
35000,35340,3534035,weekday,34.78
35000,35340,3534036,weekday,36.13
35000,35350,3535011,weekday,30.75
35000,35350,3535031,weekday,26.1
35000,35350,3535032,weekday,29.94
35000,35350,3535033,weekday,37.12
35000,35350,3535034,weekday,35.42
35000,35350,3535035,weekday,28.66
35000,35350,3535036,weekday,39.79
35000,35350,3535037,weekday,39.98
35000,35350,3535038,weekday,33.66
35000,35350,3535039,weekday,31.15
35000,35350,3535040,weekday,35.71
35000,35350,3535041,weekday,38.68
35000,35360,3536011,weekday,24.36
35000,35360,3536031,weekday,29.83
35000,35360,3536032,weekday,37.5
35000,35360,3536033,weekday,28.96
35000,35360,3536034,weekday,41.65
35000,35360,3536035,weekday,26.01
35000,35360,3536036,weekday,31.88
35000,35360,3536037,weekday,31.4
35000,35360,3536038,weekday,33.79
35000,35360,3536039,weekday,36.2
35000,35360,3536040,weekday,34.45
35000,35370,3537011,weekday,25.58
35000,35370,3537031,weekday,29.67
35000,35370,3537032,weekday,30.64
35000,35370,3537033,weekday,29.81
35000,35370,3537034,weekday,27.41
35000,35370,3537035,weekday,27.72
35000,35370,3537036,weekday,30.85
35000,35370,3537037,weekday,30.44
35000,35370,3537038,weekday,31.84
35000,35370,3537039,weekday,30.79
35000,35370,3537040,weekday,31.72
35000,35370,3537041,weekday,30.84
35000,35370,3537042,weekday,28.46
35000,35370,3537043,weekday,30.16
35000,35380,3538011,weekday,22.97
35000,35380,3538031,weekday,25.97
35000,35380,3538032,weekday,28.08
35000,35380,3538033,weekday,28.6
35000,35380,3538034,weekday,28.74
35000,35380,3538035,weekday,32.83
35000,35380,3538036,weekday,27.98
35000,35380,3538037,weekday,33.09
35000,35380,3538038,weekday,35.35
35000,35380,3538039,weekday,31.23
35000,35380,3538040,weekday,30.03
35000,35380,3538041,weekday,28.24
36000,36010,3601051,weekday,17.15
36000,36010,3601052,weekday,17.5
36000,36010,3601053,weekday,16.61
36000,36010,3601055,weekday,16.65
36000,36010,3601056,weekday,22.9
36000,36010,3601057,weekday,16.27
36000,36010,3601058,weekday,17.4
36000,36010,3601060,weekday,17.79
36000,36010,3601062,weekday,17.51
36000,36010,3601063,weekday,16.77
36000,36010,3601064,weekday,17.38
36000,36010,3601065,weekday,21.48
36000,36010,3601067,weekday,19.84
36000,36010,3601068,weekday,18.77
36000,36010,3601069,weekday,17.03
36000,36010,3601070,weekday,17.5
36000,36010,3601071,weekday,16.88
36000,36010,3601072,weekday,16.45
36000,36010,3601073,weekday,16.48
36000,36010,3601074,weekday,22.1
36000,36010,3601075,weekday,17.35
36000,36010,3601076,weekday,17.74
36000,36010,3601077,weekday,16.38
36000,36020,3602011,weekday,24.02
36000,36020,3602031,weekday,23.77
36000,36020,3602032,weekday,21.63
36000,36020,3602033,weekday,29.91
36000,36020,3602034,weekday,29.07
36000,36020,3602035,weekday,30.67
36000,36020,3602051,weekday,19.36
36000,36020,3602052,weekday,18.47
36000,36020,3602053,weekday,17.35
36000,36020,3602054,weekday,20.99
36000,36020,3602055,weekday,22.57
36000,36020,3602056,weekday,18.24
36000,36020,3602057,weekday,19.33
36000,36020,3602058,weekday,17.46
36000,36020,3602059,weekday,18.85
36000,36020,3602060,weekday,17.06
36000,36020,3602061,weekday,17.85
36000,36020,3602062,weekday,20.77
36000,36020,3602063,weekday,24.56
36000,36020,3602064,weekday,23.38
36000,36020,3602065,weekday,17.54
36000,36020,3602066,weekday,17.66
36000,36020,3602067,weekday,16.42
36000,36020,3602068,weekday,20.68
36000,36020,3602069,weekday,22.26
36000,36020,3602070,weekday,19.55
36000,36030,3603011,weekday,37.58
36000,36030,3603031,weekday,37.99
36000,36030,3603032,weekday,36.58
36000,36030,3603033,weekday,39.58
36000,36030,3603034,weekday,32.42
36000,36030,3603035,weekday,22.98
36000,36030,3603036,weekday,25
36000,36030,3603037,weekday,23.03
36000,36030,3603038,weekday,41.82
36000,36030,3603039,weekday,32.79
36000,36030,3603040,weekday,36.68
36000,36030,3603051,weekday,23.97
36000,36030,3603054,weekday,20.83
36000,36030,3603055,weekday,19.9
36000,36030,3603056,weekday,17.92
36000,36030,3603057,weekday,17.67
36000,36030,3603058,weekday,18.46
36000,36030,3603059,weekday,20.12
36000,36030,3603060,weekday,20.18
36000,36030,3603061,weekday,17.18
36000,36030,3603062,weekday,16.18
36000,36030,3603063,weekday,26.17
36000,36030,3603066,weekday,19.11
36000,36030,3603067,weekday,19.66
36000,36040,3604011,weekday,23.69
36000,36040,3604031,weekday,35.42
36000,36040,3604032,weekday,26.61
36000,36040,3604033,weekday,29.65
36000,36040,3604034,weekday,26.01
36000,36040,3604035,weekday,25.16
36000,36040,3604036,weekday,27.53
36000,36040,3604037,weekday,39.65
36000,36040,3604038,weekday,26.23
36000,36040,3604039,weekday,22.99
36000,36040,3604040,weekday,23.79
36000,36040,3604041,weekday,29.08
36000,36040,3604042,weekday,28.21
36000,36040,3604051,weekday,20.25
36000,36040,3604052,weekday,22.32
36000,36040,3604054,weekday,20.76
36000,36040,3604055,weekday,21.94
36000,36040,3604058,weekday,27.43
36000,36040,3604060,weekday,23.92
36000,36040,3604061,weekday,17.38
36000,36060,3606011,weekday,24.24
36000,36060,3606031,weekday,32.71
36000,36060,3606032,weekday,19.75
36000,36060,3606033,weekday,32.37
36000,36060,3606034,weekday,22.93
36000,36060,3606035,weekday,31.99
36000,36060,3606036,weekday,30.06
36000,36060,3606051,weekday,25.49
36000,36060,3606053,weekday,17.46
36000,36060,3606054,weekday,20.82
36000,36060,3606055,weekday,20.95
36000,36060,3606056,weekday,20.96
36000,36310,3631011,weekday,24.62
36000,36310,3631031,weekday,34.93
36000,36310,3631032,weekday,44.75
36000,36310,3631034,weekday,27.59
36000,36310,3631035,weekday,35.77
36000,36310,3631036,weekday,33.61
36000,36310,3631037,weekday,27.67
36000,36310,3631038,weekday,37.52
36000,36310,3631039,weekday,27.03
36000,36310,3631040,weekday,21.41
36000,36310,3631041,weekday,32.83
36000,36310,3631042,weekday,37.59
36000,36320,3632011,weekday,30.84
36000,36320,3632031,weekday,38.78
36000,36320,3632032,weekday,57.28
36000,36320,3632033,weekday,42.42
36000,36320,3632034,weekday,23.51
36000,36320,3632035,weekday,30.15
36000,36320,3632036,weekday,36.29
36000,36320,3632037,weekday,24.46
36000,36320,3632038,weekday,35.31
36000,36320,3632039,weekday,40.55
36000,36320,3632040,weekday,53.32
36000,36330,3633011,weekday,28.41
36000,36330,3633031,weekday,27
36000,36330,3633032,weekday,36.39
36000,36330,3633033,weekday,30.87
36000,36330,3633034,weekday,28.23
36000,36330,3633035,weekday,28.17
36000,36330,3633036,weekday,34.83
36000,36330,3633037,weekday,26.39
36000,36350,3635011,weekday,28.06
36000,36350,3635012,weekday,31.13
36000,36350,3635031,weekday,30.78
36000,36350,3635032,weekday,30.14
36000,36350,3635033,weekday,28.05
36000,36350,3635034,weekday,28.46
36000,36350,3635035,weekday,35.96
36000,36350,3635036,weekday,37.62
36000,36350,3635037,weekday,29.49
36000,36350,3635038,weekday,28.85
36000,36350,3635039,weekday,26.41
36000,36350,3635040,weekday,21.74
36000,36350,3635041,weekday,27.4
36000,36350,3635042,weekday,27.08
36000,36350,3635043,weekday,26.74
36000,36350,3635044,weekday,33.33
36000,36360,3636011,weekday,27.98
36000,36360,3636012,weekday,32.31
36000,36360,3636031,weekday,36.74
36000,36360,3636032,weekday,44.51
36000,36360,3636033,weekday,45.96
36000,36360,3636034,weekday,47.47
36000,36360,3636035,weekday,47.08
36000,36360,3636036,weekday,32.37
36000,36360,3636037,weekday,34.24
36000,36360,3636038,weekday,31.09
36000,36360,3636039,weekday,34.15
36000,36360,3636040,weekday,32.83
36000,36370,3637011,weekday,22.99
36000,36370,3637031,weekday,30.24
36000,36370,3637032,weekday,30.26
36000,36370,3637033,weekday,29.57
36000,36370,3637034,weekday,33.3
36000,36370,3637035,weekday,26.87
36000,36370,3637036,weekday,26.74
36000,36370,3637037,weekday,41.19
36000,36370,3637038,weekday,25.22
36000,36370,3637040,weekday,38.11
36000,36370,3637042,weekday,30.65
36000,36370,3637043,weekday,33.72
36000,36370,3637044,weekday,35.5
36000,36380,3638011,weekday,29.01
36000,36380,3638012,weekday,28.12
36000,36380,3638013,weekday,32.68
36000,36380,3638031,weekday,35.57
36000,36380,3638032,weekday,29.45
36000,36380,3638033,weekday,39.43
36000,36380,3638034,weekday,34.36
36000,36380,3638035,weekday,41.44
36000,36380,3638036,weekday,32.78
36000,36380,3638037,weekday,25.48
36000,36390,3639011,weekday,25.2
36000,36390,3639031,weekday,30.11
36000,36390,3639032,weekday,37.56
36000,36390,3639033,weekday,46.87
36000,36390,3639034,weekday,33.01
36000,36390,3639035,weekday,29.39
36000,36390,3639036,weekday,39.22
36000,36390,3639037,weekday,32.55
36000,36390,3639038,weekday,29.12
36000,36390,3639039,weekday,36.57
36000,36390,3639040,weekday,30.74
36000,36400,3640011,weekday,24.69
36000,36400,3640031,weekday,28.01
36000,36400,3640032,weekday,27.35
36000,36400,3640033,weekday,28.74
36000,36400,3640034,weekday,30.47
36000,36400,3640035,weekday,45.35
36000,36400,3640036,weekday,23.21
36000,36400,3640037,weekday,32.8
36000,36400,3640038,weekday,32.06
36000,36400,3640039,weekday,27.61
36000,36400,3640040,weekday,28.2
36000,36400,3640041,weekday,30.81
36000,36400,3640042,weekday,29.98
36000,36400,3640043,weekday,28.09
36000,36410,3641011,weekday,25.64
36000,36410,3641012,weekday,22.48
36000,36410,3641031,weekday,23.89
36000,36410,3641032,weekday,34.25
36000,36410,3641033,weekday,23.09
36000,36410,3641034,weekday,28.67
36000,36410,3641035,weekday,24.64
36000,36410,3641036,weekday,26.23
36000,36410,3641037,weekday,29.2
36000,36410,3641038,weekday,37.18
36000,36410,3641039,weekday,28.99
36000,36420,3642011,weekday,27.7
36000,36420,3642012,weekday,27.68
36000,36420,3642013,weekday,22.23
36000,36420,3642032,weekday,31.26
36000,36420,3642033,weekday,30.42
36000,36420,3642034,weekday,25.9
36000,36420,3642035,weekday,27.07
36000,36420,3642036,weekday,25.98
36000,36420,3642037,weekday,25.91
36000,36430,3643011,weekday,32.61
36000,36430,3643031,weekday,31.25
36000,36430,3643032,weekday,31.57
36000,36430,3643033,weekday,28.79
36000,36430,3643034,weekday,34.51
36000,36430,3643035,weekday,24.11
36000,36430,3643036,weekday,36.82
36000,36430,3643037,weekday,32.77
36000,36430,3643038,weekday,21.48
36000,36440,3644011,weekday,24.65
36000,36440,3644012,weekday,29.49
36000,36440,3644013,weekday,27.03
36000,36440,3644031,weekday,29.63
36000,36440,3644032,weekday,29.36
36000,36440,3644033,weekday,28.98
36000,36440,3644034,weekday,29.63
36000,36440,3644035,weekday,23.26
36000,36440,3644036,weekday,30.72
36000,36440,3644037,weekday,27.48
36000,36450,3645011,weekday,31.84
36000,36450,3645031,weekday,26.37
36000,36450,3645032,weekday,21.81
36000,36450,3645033,weekday,26.64
36000,36450,3645034,weekday,21.87
36000,36450,3645035,weekday,28.7
36000,36450,3645036,weekday,23.23
36000,36450,3645037,weekday,24.28
36000,36450,3645038,weekday,34.15
36000,36450,3645039,weekday,28.31
36000,36450,3645040,weekday,29.96
36000,36460,3646011,weekday,24.84
36000,36460,3646031,weekday,28.6
36000,36460,3646032,weekday,30.9
36000,36460,3646033,weekday,29.15
36000,36460,3646034,weekday,26.74
36000,36470,3647011,weekday,24.89
36000,36470,3647031,weekday,32.89
36000,36470,3647032,weekday,30.87
36000,36470,3647033,weekday,28.86
36000,36470,3647034,weekday,32.8
36000,36470,3647035,weekday,30.57
36000,36480,3648011,weekday,32.78
36000,36480,3648012,weekday,27.39
36000,36480,3648031,weekday,29.85
36000,36480,3648032,weekday,30.23
36000,36480,3648033,weekday,27.12
36000,36480,3648040,weekday,23.15
36000,36480,3648041,weekday,24.52
36000,36480,3648042,weekday,36.75
37000,37011,3701111,weekday,26.91
37000,37011,3701112,weekday,26.07
37000,37011,3701113,weekday,24.68
37000,37011,3701131,weekday,22.44
37000,37011,3701132,weekday,28.53
37000,37011,3701133,weekday,31.36
37000,37011,3701135,weekday,24.83
37000,37011,3701155,weekday,18.05
37000,37011,3701156,weekday,23.1
37000,37011,3701157,weekday,19.43
37000,37011,3701158,weekday,19.15
37000,37011,3701159,weekday,17.28
37000,37011,3701160,weekday,16.25
37000,37011,3701161,weekday,18.65
37000,37012,3701211,weekday,22.74
37000,37012,3701231,weekday,29.66
37000,37012,3701232,weekday,29.62
37000,37012,3701233,weekday,24.22
37000,37012,3701234,weekday,36.45
37000,37012,3701235,weekday,39.35
37000,37012,3701236,weekday,38.71
37000,37012,3701258,weekday,17.11
37000,37012,3701261,weekday,20.76
37000,37012,3701263,weekday,18.35
37000,37012,3701264,weekday,17.43
37000,37012,3701265,weekday,17.44
37000,37012,3701266,weekday,22.58
37000,37012,3701267,weekday,17.36
37000,37012,3701268,weekday,16.22
37000,37020,3702011,weekday,30.4
37000,37020,3702012,weekday,26.9
37000,37020,3702013,weekday,30.76
37000,37020,3702014,weekday,27.72
37000,37020,3702032,weekday,27.82
37000,37020,3702033,weekday,30.29
37000,37020,3702034,weekday,36.05
37000,37020,3702035,weekday,30.44
37000,37020,3702036,weekday,25.75
37000,37020,3702037,weekday,30.22
37000,37020,3702038,weekday,24.21
37000,37020,3702039,weekday,36.62
37000,37020,3702051,weekday,17.16
37000,37020,3702055,weekday,17.48
37000,37020,3702058,weekday,21.69
37000,37020,3702059,weekday,21.77
37000,37020,3702062,weekday,19.48
37000,37020,3702063,weekday,18.77
37000,37020,3702064,weekday,17.89
37000,37020,3702066,weekday,20.69
37000,37020,3702067,weekday,18.17
37000,37020,3702068,weekday,20.02
37000,37020,3702069,weekday,25.39
37000,37030,3703011,weekday,33.49
37000,37030,3703031,weekday,27.3
37000,37030,3703032,weekday,31.51
37000,37030,3703033,weekday,40.34
37000,37030,3703034,weekday,30.02
37000,37030,3703035,weekday,24.58
37000,37030,3703036,weekday,32.38
37000,37030,3703037,weekday,41.7
37000,37030,3703038,weekday,29.87
37000,37030,3703039,weekday,39.46
37000,37030,3703040,weekday,30.33
37000,37030,3703041,weekday,31.33
37000,37030,3703042,weekday,43.77
37000,37030,3703043,weekday,54.21
37000,37030,3703044,weekday,35.22
37000,37030,3703055,weekday,34.79
37000,37030,3703056,weekday,22.36
37000,37030,3703058,weekday,23.65
37000,37030,3703059,weekday,29.02
37000,37030,3703060,weekday,29.14
37000,37030,3703061,weekday,22.27
37000,37030,3703062,weekday,19.59
37000,37040,3704011,weekday,32.75
37000,37040,3704031,weekday,26.59
37000,37040,3704032,weekday,30.21
37000,37040,3704033,weekday,24.38
37000,37040,3704034,weekday,30.6
37000,37040,3704035,weekday,36.87
37000,37040,3704036,weekday,29.1
37000,37040,3704037,weekday,23.92
37000,37040,3704038,weekday,28.74
37000,37040,3704039,weekday,47.81
37000,37040,3704040,weekday,25.56
37000,37040,3704041,weekday,33.51
37000,37040,3704042,weekday,31.92
37000,37040,3704043,weekday,28.46
37000,37040,3704051,weekday,17.84
37000,37040,3704052,weekday,21.53
37000,37040,3704054,weekday,20.42
37000,37040,3704056,weekday,18.21
37000,37040,3704058,weekday,18.12
37000,37040,3704059,weekday,21.36
37000,37040,3704060,weekday,17.37
37000,37040,3704061,weekday,19.86
37000,37040,3704062,weekday,17.85
37000,37040,3704063,weekday,26.21
37000,37050,3705011,weekday,28.62
37000,37050,3705012,weekday,22.6
37000,37050,3705013,weekday,20.33
37000,37050,3705031,weekday,31.38
37000,37050,3705032,weekday,41.25
37000,37050,3705033,weekday,34.91
37000,37050,3705034,weekday,28.85
37000,37050,3705036,weekday,29.39
37000,37050,3705051,weekday,16.94
37000,37050,3705052,weekday,20.13
37000,37050,3705053,weekday,25.4
37000,37050,3705055,weekday,17.23
37000,37050,3705056,weekday,17.89
37000,37050,3705057,weekday,21.09
37000,37050,3705059,weekday,16.01
37000,37050,3705060,weekday,16.33
37000,37050,3705061,weekday,18
37000,37050,3705062,weekday,16.27
37000,37050,3705066,weekday,25.31
37000,37050,3705067,weekday,16.54
37000,37050,3705069,weekday,23.91
37000,37050,3705070,weekday,23.69
37000,37050,3705071,weekday,19.74
37000,37050,3705072,weekday,19.91
37000,37050,3705073,weekday,19.45
37000,37050,3705074,weekday,18.13
37000,37060,3706011,weekday,26.51
37000,37060,3706031,weekday,31.28
37000,37060,3706032,weekday,31.54
37000,37060,3706033,weekday,25.55
37000,37060,3706034,weekday,27.6
37000,37060,3706035,weekday,22.18
37000,37060,3706036,weekday,32.8
37000,37060,3706037,weekday,27.7
37000,37060,3706038,weekday,23.24
37000,37060,3706039,weekday,30.29
37000,37060,3706051,weekday,31.77
37000,37060,3706053,weekday,18.6
37000,37060,3706055,weekday,17.55
37000,37060,3706058,weekday,17.55
37000,37060,3706059,weekday,23.27
37000,37060,3706060,weekday,17.85
37000,37060,3706061,weekday,21.39
37000,37060,3706062,weekday,22.63
37000,37060,3706063,weekday,22.74
37000,37070,3707011,weekday,26.63
37000,37070,3707031,weekday,30.31
37000,37070,3707032,weekday,34.12
37000,37070,3707033,weekday,31.57
37000,37070,3707034,weekday,27.62
37000,37070,3707035,weekday,29.08
37000,37070,3707036,weekday,31.74
37000,37070,3707037,weekday,43.91
37000,37070,3707038,weekday,26.96
37000,37070,3707039,weekday,35.63
37000,37070,3707040,weekday,28.05
37000,37070,3707051,weekday,22.02
37000,37070,3707052,weekday,27.56
37000,37070,3707053,weekday,24.86
37000,37070,3707054,weekday,18.23
37000,37070,3707055,weekday,21.98
37000,37080,3708011,weekday,27.05
37000,37080,3708032,weekday,23.78
37000,37080,3708033,weekday,37.96
37000,37080,3708034,weekday,28.79
37000,37080,3708035,weekday,36.51
37000,37080,3708036,weekday,30.81
37000,37080,3708037,weekday,46.28
37000,37080,3708038,weekday,27.39
37000,37080,3708039,weekday,35.19
37000,37080,3708040,weekday,23.2
37000,37080,3708041,weekday,41.6
37000,37080,3708042,weekday,44.2
37000,37080,3708043,weekday,31.1
37000,37080,3708044,weekday,35.51
37000,37080,3708045,weekday,25.41
37000,37080,3708046,weekday,29.81
37000,37080,3708047,weekday,33.65
37000,37080,3708048,weekday,28.25
37000,37080,3708052,weekday,26.6
37000,37080,3708053,weekday,23.29
37000,37080,3708054,weekday,23.69
37000,37080,3708055,weekday,23.49
37000,37080,3708056,weekday,31.54
37000,37080,3708057,weekday,27.91
37000,37090,3709011,weekday,26.1
37000,37090,3709012,weekday,29.57
37000,37090,3709031,weekday,32.95
37000,37090,3709032,weekday,25.87
37000,37090,3709033,weekday,28.17
37000,37090,3709034,weekday,25.23
37000,37090,3709035,weekday,46.29
37000,37090,3709036,weekday,31.07
37000,37090,3709037,weekday,32.9
37000,37090,3709057,weekday,17.42
37000,37090,3709058,weekday,18.99
37000,37090,3709059,weekday,20.5
37000,37090,3709060,weekday,24.84
37000,37090,3709061,weekday,18.39
37000,37100,3710011,weekday,22.52
37000,37100,3710012,weekday,22.29
37000,37100,3710013,weekday,20.7
37000,37100,3710031,weekday,29.65
37000,37100,3710032,weekday,22.57
37000,37100,3710033,weekday,24.78
37000,37100,3710034,weekday,25.51
37000,37100,3710036,weekday,32.81
37000,37100,3710051,weekday,17.58
37000,37100,3710052,weekday,18.63
37000,37100,3710053,weekday,19.38
37000,37100,3710054,weekday,19.11
37000,37100,3710055,weekday,19.14
37000,37100,3710056,weekday,20.13
37000,37100,3710057,weekday,18.21
37000,37310,3731011,weekday,33.47
37000,37310,3731031,weekday,47.6
37000,37310,3731032,weekday,38.24
37000,37310,3731033,weekday,30.6
37000,37310,3731034,weekday,26.15
37000,37310,3731035,weekday,30.72
37000,37310,3731036,weekday,43.13
37000,37310,3731038,weekday,38.89
37000,37320,3732011,weekday,30.47
37000,37320,3732031,weekday,35.28
37000,37320,3732032,weekday,37.25
37000,37320,3732033,weekday,46.43
37000,37320,3732034,weekday,44.58
37000,37320,3732035,weekday,33.13
37000,37320,3732036,weekday,41.01
37000,37320,3732037,weekday,31.47
37000,37320,3732038,weekday,36.75
37000,37320,3732039,weekday,30.42
37000,37320,3732040,weekday,27.96
37000,37320,3732041,weekday,34.52
37000,37320,3732042,weekday,41.54
37000,37320,3732043,weekday,30.64
37000,37320,3732044,weekday,35.11
37000,37320,3732045,weekday,40.03
37000,37320,3732046,weekday,47.58
37000,37320,3732047,weekday,37.75
37000,37330,3733011,weekday,29.47
37000,37330,3733032,weekday,49.94
37000,37330,3733033,weekday,39.02
37000,37330,3733034,weekday,45.03
37000,37330,3733035,weekday,33.73
37000,37330,3733036,weekday,42.66
37000,37330,3733037,weekday,39.33
37000,37330,3733038,weekday,36.09
37000,37340,3734011,weekday,35.17
37000,37340,3734031,weekday,33.63
37000,37340,3734032,weekday,36.6
37000,37340,3734033,weekday,39.04
37000,37340,3734034,weekday,41.55
37000,37340,3734035,weekday,33.75
37000,37350,3735011,weekday,27.39
37000,37350,3735031,weekday,26.72
37000,37350,3735032,weekday,31.12
37000,37350,3735033,weekday,47.77
37000,37350,3735034,weekday,56.91
37000,37350,3735035,weekday,34.11
37000,37350,3735036,weekday,29.43
37000,37350,3735037,weekday,24.97
37000,37350,3735038,weekday,43.1
37000,37360,3736011,weekday,23.96
37000,37360,3736012,weekday,38.23
37000,37360,3736031,weekday,39.72
37000,37360,3736032,weekday,29.96
37000,37360,3736033,weekday,30.46
37000,37360,3736034,weekday,22.7
37000,37360,3736035,weekday,45.21
37000,37360,3736036,weekday,25.43
37000,37360,3736037,weekday,42.2
37000,37370,3737012,weekday,24.08
37000,37370,3737031,weekday,20.36
37000,37370,3737032,weekday,28.36
37000,37370,3737033,weekday,36.16
37000,37370,3737034,weekday,20.83
37000,37370,3737035,weekday,21.83
37000,37370,3737036,weekday,26.96
37000,37370,3737037,weekday,36.46
37000,37380,3738011,weekday,26.57
37000,37380,3738031,weekday,25.18
37000,37380,3738032,weekday,31.8
37000,37380,3738033,weekday,30.91
37000,37380,3738034,weekday,28.34
37000,37380,3738035,weekday,37.17
37000,37380,3738036,weekday,29.36
37000,37380,3738037,weekday,29.26
37000,37380,3738038,weekday,33.72
37000,37380,3738039,weekday,23.3
37000,37390,3739011,weekday,24.05
37000,37390,3739012,weekday,21.74
37000,37390,3739013,weekday,24.38
37000,37390,3739031,weekday,27.47
37000,37390,3739032,weekday,26.83
37000,37390,3739033,weekday,32.24
37000,37390,3739036,weekday,25.01
37000,37390,3739037,weekday,22.78
37000,37400,3740011,weekday,25.87
37000,37400,3740031,weekday,30.79
37000,37400,3740034,weekday,28.7
37000,37400,3740035,weekday,35.02
37000,37400,3740036,weekday,25.42
37000,37400,3740037,weekday,24.33
37000,37400,3740038,weekday,28.38
37000,37400,3740039,weekday,36.11
37000,37400,3740040,weekday,38.72
37000,37400,3740041,weekday,31.38
37000,37400,3740042,weekday,34.7
37000,37400,3740043,weekday,28.05
37000,37410,3741011,weekday,25.4
37000,37410,3741031,weekday,37.96
37000,37410,3741032,weekday,26.76
